url,name,description,classifier_input,start_date,end_date,venue_name,venue_city,venue_state,yelp_labels,yelp_scores,event_text
https://www.eventbrite.com/e/fridayz-masada-afrobeats-amapiano-dancehall-rnb-tickets-1980693906794,"FRIDAYZ @ MASADA: Afrobeats, Amapiano, Dancehall, RnB Tickets, Friday, Mar 20 at 9:30 pm to Saturday, Mar 21 at 2 am",,"FRIDAYZ @ MASADA: Afrobeats, Amapiano, Dancehall, RnB Tickets, Friday, Mar 20 at 9:30 pm to Saturday, Mar 21 at 2 am",,,,,,"['Music Venues', 'Nightlife', 'Arts & Entertainment']","[0.993, 0.985, 0.965]","Categories: Music Venues, Nightlife, Arts & Entertainment"
https://www.eventbrite.com/e/get-shamrocked-day-party-joy-district-rooftop-12-pm-tickets-1980140356109,"Get Shamrocked Day Party | Joy District Rooftop | 12 PM Tickets, Saturday, Mar 14 from 12 pm to 3 pm",,"Get Shamrocked Day Party | Joy District Rooftop | 12 PM Tickets, Saturday, Mar 14 from 12 pm to 3 pm",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Venues & Event Spaces']","[0.825, 0.762, 0.671]","Categories: Arts & Entertainment, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/yin-yoga-book-club-tickets-1981258295897,"Yin Yoga book Club Tickets, Friday, Mar 13 from 6:30 pm to 8 pm",,"Yin Yoga book Club Tickets, Friday, Mar 13 from 6:30 pm to 8 pm",,,,,,['Yoga'],[0.985],Categories: Yoga
https://www.eventbrite.com/e/lucky-bollywood-fest-st-pattys-day-party-tickets-1984345173832,"Lucky Bollywood Fest / St Patty's Day Party Tickets, Saturday, Mar 14 from 12 pm to 5 pm",,"Lucky Bollywood Fest / St Patty's Day Party Tickets, Saturday, Mar 14 from 12 pm to 5 pm",,,,,,['Arts & Entertainment'],[0.925],Categories: Arts & Entertainment
https://www.eventbrite.com/e/march-madness-pre-game-happy-hour-tickets-1983907834739,"MARCH MADNESS PRE-GAME HAPPY HOUR Tickets, Wednesday, Mar 18 from 5:30 pm to 8 pm",,"MARCH MADNESS PRE-GAME HAPPY HOUR Tickets, Wednesday, Mar 18 from 5:30 pm to 8 pm",,,,,,"['Arts & Entertainment', 'Nightlife', 'Music Venues']","[0.903, 0.87, 0.536]","Categories: Arts & Entertainment, Nightlife, Music Venues"
https://www.eventbrite.com/e/linocut-print-tea-towels-tickets-1983746693762,"Linocut Print Tea Towels Tickets, Thursday, Mar 19 from 6 pm to 8 pm",,"Linocut Print Tea Towels Tickets, Thursday, Mar 19 from 6 pm to 8 pm",,,,,,['Arts & Entertainment'],[0.318],Categories: Arts & Entertainment
https://www.eventbrite.com/e/art-after-work-iam-crafting-tickets-1982911470587,"Art After Work: IAM crafting Tickets, Thursday, Mar 19 from 5:30 pm to 7:30 pm",,"Art After Work: IAM crafting Tickets, Thursday, Mar 19 from 5:30 pm to 7:30 pm",,,,,,"['Arts & Entertainment', 'Active Life', 'Art Galleries']","[0.667, 0.539, 0.523]","Categories: Arts & Entertainment, Active Life, Art Galleries"
https://www.eventbrite.com/e/figure-drawing-session-at-oliva-gallery-w-live-model-tickets-1984405988731,"Figure Drawing Session at Oliva Gallery w/ Live Model Tickets, Thursday, Mar 12 from 6 pm to 9 pm",,"Figure Drawing Session at Oliva Gallery w/ Live Model Tickets, Thursday, Mar 12 from 6 pm to 9 pm",,,,,,"['Art Galleries', 'Arts & Entertainment']","[0.962, 0.957]","Categories: Art Galleries, Arts & Entertainment"
https://www.eventbrite.com/e/kintsugi-for-beginners-tickets-1917428994739,"Kintsugi for Beginners Tickets, Friday, Mar 20 from 6:30 pm to 9 pm",,"Kintsugi for Beginners Tickets, Friday, Mar 20 from 6:30 pm to 9 pm",,,,,,"['Arts & Entertainment', 'Kids Activities', 'Performing Arts']","[0.938, 0.372, 0.354]","Categories: Arts & Entertainment, Kids Activities, Performing Arts"
https://www.eventbrite.com/e/st-patricks-day-cruise-on-a-3-story-luxury-yacht-w-dj-full-bar-21-only-tickets-1978157478268,"St. Patrick's Day Cruise on a 3-Story Luxury Yacht w/ DJ, Full Bar 21+ Only Tickets, Saturday, Mar 14 from 1:30 pm to 4:30 pm",,"St. Patrick's Day Cruise on a 3-Story Luxury Yacht w/ DJ, Full Bar 21+ Only Tickets, Saturday, Mar 14 from 1:30 pm to 4:30 pm",,,,,,['Arts & Entertainment'],[0.677],Categories: Arts & Entertainment
https://www.eventbrite.com/e/stretch-connect-yoga-class-with-cool-beans-tickets-1984011674326,"Stretch & Connect: Yoga Class with Cool Beans Tickets, Sunday, Mar 15 from 10:30 am to 12 pm",,"Stretch & Connect: Yoga Class with Cool Beans Tickets, Sunday, Mar 15 from 10:30 am to 12 pm",,,,,,"['Yoga', 'Active Life']","[0.976, 0.576]","Categories: Yoga, Active Life"
https://www.eventbrite.com/e/newport-theater-camp-clowning-showcase-tickets-1982235529830,Newport Theater Camp Clowning  Showcase,The students of Newport Theater Camp show off their skills in clowning and physical comedy!,Newport Theater Camp Clowning  Showcase. The students of Newport Theater Camp show off their skills in clowning and physical comedy!,2026-03-15T19:00:00-05:00,,The Newport Theater,Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Theaters']","[0.934, 0.93, 0.847]","Categories: Performing Arts, Arts & Entertainment, Theaters"
https://www.eventbrite.com/e/foodsprungs-smash-sesh-tickets-1984241491716,"Foodsprung’s Smash Sesh Tickets, Sunday, Mar 22 from 6 pm to 9 pm",,"Foodsprung’s Smash Sesh Tickets, Sunday, Mar 22 from 6 pm to 9 pm",,,,,,"['Arts & Entertainment', 'Music Venues', 'Nightlife']","[0.963, 0.674, 0.562]","Categories: Arts & Entertainment, Music Venues, Nightlife"
https://www.eventbrite.com/e/young-oceans-w-ivan-theva-chicago-il-songs-and-silence-tour-tickets-1980662938166,"Young Oceans w/ Ivan Theva (Chicago, IL) - Songs and Silence Tour",Join us at New Life Church (Lincoln Park) for an intimate evening of songs with Young Oceans and Ivan Theva on their Songs and Silence Tour.,"Young Oceans w/ Ivan Theva (Chicago, IL) - Songs and Silence Tour. Join us at New Life Church (Lincoln Park) for an intimate evening of songs with Young Oceans and Ivan Theva on their Songs and Silence Tour.",2026-03-20T19:00:00-05:00,2026-03-20T21:00:00-05:00,New Life Lincoln Park,Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Music Venues']","[0.984, 0.944, 0.896]","Categories: Performing Arts, Arts & Entertainment, Music Venues"
https://www.eventbrite.com/e/ella-grace-album-release-performance-live-at-fsc-tickets-1982049905623,ELLA GRACE Album Release Performance Live at FSC,"Fulton Street Collective presents an Album Release performance with ELLA GRACE QUINTET on Wednesday, March 18th at 7:30pm","ELLA GRACE Album Release Performance Live at FSC. Fulton Street Collective presents an Album Release performance with ELLA GRACE QUINTET on Wednesday, March 18th at 7:30pm",2026-03-18T19:30:00-05:00,2026-03-18T22:00:00-05:00,Fulton Street Collective,Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Music Venues']","[0.997, 0.983, 0.954]","Categories: Performing Arts, Arts & Entertainment, Music Venues"
https://www.eventbrite.com/e/kids-kitchen-hands-on-fresh-pasta-making-101-tickets-1983087096890,"Kid's Kitchen: Hands-On Fresh Pasta-Making 101 Tickets, Monday, Mar 23 from 1 pm to 2:30 pm",,"Kid's Kitchen: Hands-On Fresh Pasta-Making 101 Tickets, Monday, Mar 23 from 1 pm to 2:30 pm",,,,,,['Kids Activities'],[0.995],Categories: Kids Activities
https://www.eventbrite.com/e/adults-night-at-the-trampoline-park-21-only-jump-then-enjoy-a-beer-tickets-1028337764937,"Adults Night at the Trampoline Park | 21+ Only | Jump Then Enjoy a Beer! Tickets, Multiple Dates",,"Adults Night at the Trampoline Park | 21+ Only | Jump Then Enjoy a Beer! Tickets, Multiple Dates",,,,,,"['Nightlife', 'Beer']","[0.99, 0.745]","Categories: Nightlife, Beer"
https://www.eventbrite.com/e/hands-on-pesto-alla-genovese-tickets-1982407467099,"Hands-On: Pesto alla Genovese Tickets, Saturday, Mar 14 from 3 pm to 4 pm",,"Hands-On: Pesto alla Genovese Tickets, Saturday, Mar 14 from 3 pm to 4 pm",,,,,,['Specialty Food'],[0.946],Categories: Specialty Food
https://www.eventbrite.com/e/kids-kitchen-hands-on-fresh-green-pasta-making-tickets-1982408996674,"Kid's Kitchen: Hands-On Fresh Green Pasta-Making Tickets, Tuesday, Mar 17 from 1 pm to 2:30 pm",,"Kid's Kitchen: Hands-On Fresh Green Pasta-Making Tickets, Tuesday, Mar 17 from 1 pm to 2:30 pm",,,,,,['Kids Activities'],[0.997],Categories: Kids Activities
https://www.eventbrite.com/e/st-patricks-river-dancing-at-rebar-2026-tickets-1978339911932,"St. Patrick's River Dancing at Rebar 2026 Tickets, Saturday, Mar 14 from 8 am to 3 pm",,"St. Patrick's River Dancing at Rebar 2026 Tickets, Saturday, Mar 14 from 8 am to 3 pm",,,,,,"['Arts & Entertainment', 'Bars']","[0.939, 0.461]","Categories: Arts & Entertainment, Bars"
https://www.eventbrite.com/e/the-whine-down-x-afroton-tickets-1982622384924,"The Whine Down x Afrotón Tickets, Saturday, Mar 21 at 9 pm to Sunday, Mar 22 at 2 am",,"The Whine Down x Afrotón Tickets, Saturday, Mar 21 at 9 pm to Sunday, Mar 22 at 2 am",,,,,,"['Performing Arts', 'Arts & Entertainment', 'Nightlife']","[0.98, 0.98, 0.961]","Categories: Performing Arts, Arts & Entertainment, Nightlife"
https://www.eventbrite.com/e/st-patricks-day-at-parlor-wicker-park-tickets-1982087283421,"St. Patrick's Day at Parlor Wicker Park Tickets, Saturday, Mar 14 from 9 am to 12 pm",,"St. Patrick's Day at Parlor Wicker Park Tickets, Saturday, Mar 14 from 9 am to 12 pm",,,,,,"['Music Venues', 'Venues & Event Spaces', 'Arts & Entertainment']","[0.663, 0.631, 0.501]","Categories: Music Venues, Venues & Event Spaces, Arts & Entertainment"
https://www.eventbrite.com/e/shamrock-shake-west-loop-tickets-1983401126160,"Shamrock Shake West Loop Tickets, Saturday, Mar 14 from 9 am to 8 pm",,"Shamrock Shake West Loop Tickets, Saturday, Mar 14 from 9 am to 8 pm",,,,,,"['Arts & Entertainment', 'Nightlife', 'Music Venues']","[0.986, 0.984, 0.961]","Categories: Arts & Entertainment, Nightlife, Music Venues"
https://www.eventbrite.com/e/fashion-and-business-networking-elevating-your-potential-chicago-tickets-1967660662008,"Fashion and Business Networking | Elevating Your Potential - Chicago Tickets, Wednesday, Mar 25 from 6 pm to 8 pm",,"Fashion and Business Networking | Elevating Your Potential - Chicago Tickets, Wednesday, Mar 25 from 6 pm to 8 pm",,,,,,"['Fashion', 'Arcades']","[0.944, 0.371]","Categories: Fashion, Arcades"
https://www.eventbrite.com/e/st-pattys-day-wknd-sunday-funday-at-vu-rooftop-tickets-1980441725513,ST. PATTY’S DAY WKND SUNDAY FUNDAY at VU ROOFTOP,St. Patrick’s Day weekend Sunday Funday for those who appreciate good music and even better energy. Experience elevated vibes at VU Rooftop.,ST. PATTY’S DAY WKND SUNDAY FUNDAY at VU ROOFTOP. St. Patrick’s Day weekend Sunday Funday for those who appreciate good music and even better energy. Experience elevated vibes at VU Rooftop.,2026-03-15T15:00:00-05:00,2026-03-15T20:00:00-05:00,VU Rooftop Bar,Chicago,IL,"['Music Venues', 'Arts & Entertainment', 'Venues & Event Spaces']","[0.825, 0.784, 0.667]","Categories: Music Venues, Arts & Entertainment, Venues & Event Spaces"
https://www.eventbrite.com/e/starlight-sapphic-presents-30-speed-dating-the-dandy-crown-tickets-1983644649545,"Starlight Sapphic Presents: 30+ Speed Dating @ The Dandy Crown Tickets, Saturday, Mar 21 from 7 pm to 9 pm",,"Starlight Sapphic Presents: 30+ Speed Dating @ The Dandy Crown Tickets, Saturday, Mar 21 from 7 pm to 9 pm",,,,,,"['Arts & Entertainment', 'Nightlife']","[0.82, 0.425]","Categories: Arts & Entertainment, Nightlife"
https://www.eventbrite.com/e/fisher-dj-festival-hall-at-navy-pier-tickets-1984123573018,FISHER - DJ # Festival Hall at Navy Pier,"DJ
Festival Hall at Navy Pier in Chicago, IL
Fri, Mar 20 at 7:00pm","FISHER - DJ # Festival Hall at Navy Pier. DJ
Festival Hall at Navy Pier in Chicago, IL
Fri, Mar 20 at 7:00pm",2026-03-20T19:00:00-07:00,,600 E Grand Ave,Chicago,IL,"['Music Venues', 'Arts & Entertainment', 'Nightlife']","[0.902, 0.68, 0.354]","Categories: Music Venues, Arts & Entertainment, Nightlife"
https://www.eventbrite.com/e/vices-release-show-mehtab-kirtan-current-vibrations-tickets-1982557439671,VICES release show || Mehtab Kirtan & Current Vibrations,"Catch new, beautiful, & exciting music from Mehtab Kirtan (Stevenson Valentor), & a restorative sound meditation with Current Vibrations!!","VICES release show || Mehtab Kirtan & Current Vibrations. Catch new, beautiful, & exciting music from Mehtab Kirtan (Stevenson Valentor), & a restorative sound meditation with Current Vibrations!!",2026-03-13T19:00:00-05:00,2026-03-13T21:00:00-05:00,4251 N Lincoln Ave,Chicago,IL,"['Arts & Entertainment', 'Music Venues', 'Performing Arts']","[0.974, 0.955, 0.921]","Categories: Arts & Entertainment, Music Venues, Performing Arts"
https://www.eventbrite.com/e/saturdayz-afrobeats-amapiano-dancehall-rnb-masada-tickets-1981050960752,"SATURDAYZ: Afrobeats, Amapiano, Dancehall, RnB @ Masada Tickets, Saturday, Mar 21 at 10 pm to Sunday, Mar 22 at 3 am",,"SATURDAYZ: Afrobeats, Amapiano, Dancehall, RnB @ Masada Tickets, Saturday, Mar 21 at 10 pm to Sunday, Mar 22 at 3 am",,,,,,"['Music Venues', 'Arts & Entertainment', 'Nightlife']","[0.994, 0.983, 0.981]","Categories: Music Venues, Arts & Entertainment, Nightlife"
https://www.eventbrite.com/e/pop-up-scrimmage-bjj-kickboxing-mma-fitness-tickets-1983662787797,"Pop-Up Scrimmage: BJJ, Kickboxing, MMA, Fitness Tickets, Saturday, Mar 14 from 9 am to 3:30 pm",,"Pop-Up Scrimmage: BJJ, Kickboxing, MMA, Fitness Tickets, Saturday, Mar 14 from 9 am to 3:30 pm",,,,,,"['Active Life', 'Sports Clubs', 'Fitness & Instruction']","[0.586, 0.572, 0.426]","Categories: Active Life, Sports Clubs, Fitness & Instruction"
https://www.eventbrite.com/e/st-patricks-hottie-hangover-drag-brunch-tickets-1982746562342,St. Patrick's Hottie Hangover Drag Brunch,"Join us Sunday, March 15th  for St. Patrick's Hottie Hangover Drag Brunch.  With  Jasmine Phoenix, Vanya Dee and Hunter Diamond!","St. Patrick's Hottie Hangover Drag Brunch. Join us Sunday, March 15th  for St. Patrick's Hottie Hangover Drag Brunch.  With  Jasmine Phoenix, Vanya Dee and Hunter Diamond!",2026-03-15T13:00:00-05:00,2026-03-15T15:00:00-05:00,Simone's,Chicago,IL,"['Arts & Entertainment', 'Nightlife', 'Bars']","[0.826, 0.651, 0.593]","Categories: Arts & Entertainment, Nightlife, Bars"
https://www.eventbrite.com/e/march-free-day-at-the-american-writers-museum-tickets-1975838959516,March Free Day at the American Writers Museum,Come enjoy a free day at the American Writers Museum!,March Free Day at the American Writers Museum. Come enjoy a free day at the American Writers Museum!,2026-03-15T10:00:00-05:00,2026-03-15T17:00:00-05:00,American Writers Museum,Chicago,IL,"['Museums', 'Education', 'Active Life']","[0.969, 0.72, 0.718]","Categories: Museums, Education, Active Life"
https://www.eventbrite.com/e/early-pour-club-tables-for-purchase-tickets-1981615279645,"Early Pour Club - TABLES FOR PURCHASE Tickets, Saturday, Mar 14 from 8 am to 12 pm",,"Early Pour Club - TABLES FOR PURCHASE Tickets, Saturday, Mar 14 from 8 am to 12 pm",,,,,,"['Breweries', 'Wine & Spirits', 'Beer']","[0.875, 0.869, 0.841]","Categories: Breweries, Wine & Spirits, Beer"
https://www.eventbrite.com/e/chi-rish-st-patricks-west-loop-bar-crawl-free-pre-after-parties-tickets-1976527526037,CHI-RISH ST. PATRICKS WEST LOOP BAR CRAWL |FREE PRE & AFTER PARTIES|,West Loop Best Bar Crawl. We sell out every year don't miss your chance to party with the hottest crowd in West Loop!,CHI-RISH ST. PATRICKS WEST LOOP BAR CRAWL |FREE PRE & AFTER PARTIES|. West Loop Best Bar Crawl. We sell out every year don't miss your chance to party with the hottest crowd in West Loop!,2026-03-14T10:00:00-05:00,2026-03-15T22:00:00-05:00,Good Night John Boy,Chicago,IL,"['Bars', 'Nightlife', 'Event Planning & Services']","[0.86, 0.725, 0.323]","Categories: Bars, Nightlife, Event Planning & Services"
https://www.eventbrite.com/e/chamber-music-with-at-the-worlds-edge-festival-tickets-1981263521527,"Chamber Music with At the World's Edge Festival Tickets, Tuesday, Mar 17 from 6 pm to 7:30 pm",,"Chamber Music with At the World's Edge Festival Tickets, Tuesday, Mar 17 from 6 pm to 7:30 pm",,,,,,"['Music Venues', 'Arts & Entertainment']","[0.397, 0.391]","Categories: Music Venues, Arts & Entertainment"
https://www.eventbrite.com/e/barrels-brews-guided-scotch-and-craft-beer-tasting-tickets-1982965811121,"Barrels & Brews: Guided Scotch and Craft Beer Tasting Tickets, Thursday, Mar 12 from 5:30 pm to 7:30 pm",,"Barrels & Brews: Guided Scotch and Craft Beer Tasting Tickets, Thursday, Mar 12 from 5:30 pm to 7:30 pm",,,,,,"['Bars', 'Breweries', 'Beer']","[0.855, 0.551, 0.385]","Categories: Bars, Breweries, Beer"
https://www.eventbrite.com/e/hats-boots-and-daisy-dukes-hosted-by-vonthecowboy-tickets-1983681143700,"Hats, Boots, and Daisy Dukes Hosted by VontheCowboy Tickets, Friday, Mar 13 at 10 pm to Saturday, Mar 14 at 2 am",,"Hats, Boots, and Daisy Dukes Hosted by VontheCowboy Tickets, Friday, Mar 13 at 10 pm to Saturday, Mar 14 at 2 am",,,,,,"['Arts & Entertainment', 'Nightlife', 'Fashion']","[0.945, 0.928, 0.874]","Categories: Arts & Entertainment, Nightlife, Fashion"
https://www.eventbrite.com/e/st-patricks-day-party-w-brandon-anthony-tickets-1983321423768,"ST. PATRICKS DAY PARTY (w/ Brandon Anthony) Tickets, Saturday, Mar 14 at 10 pm to Sunday, Mar 15 at 3 am",,"ST. PATRICKS DAY PARTY (w/ Brandon Anthony) Tickets, Saturday, Mar 14 at 10 pm to Sunday, Mar 15 at 3 am",,,,,,"['Arts & Entertainment', 'Performing Arts', 'Nightlife']","[0.966, 0.927, 0.913]","Categories: Arts & Entertainment, Performing Arts, Nightlife"
https://www.eventbrite.com/e/st-patricks-weekend-festival-tickets-1980414905293,"St Patrick's Weekend Festival Tickets, Saturday, Mar 14 from 8 am to 10 pm",,"St Patrick's Weekend Festival Tickets, Saturday, Mar 14 from 8 am to 10 pm",,,,,,"['Arts & Entertainment', 'Music Venues']","[0.742, 0.404]","Categories: Arts & Entertainment, Music Venues"
https://www.eventbrite.com/e/herstory-awards-event-tickets-1983496924696,"HERstory Awards Event Tickets, Friday, Mar 20 from 6 pm to 9 pm",,"HERstory Awards Event Tickets, Friday, Mar 20 from 6 pm to 9 pm",,,,,,"['Arts & Entertainment', 'Performing Arts']","[0.965, 0.739]","Categories: Arts & Entertainment, Performing Arts"
https://www.eventbrite.com/e/315-oak-park-il-passport-to-chile-tickets-1981660148850,"3/15 - Oak Park, IL - Passport to Chile Tickets, Sunday, Mar 15 from 5 pm to 8 pm",,"3/15 - Oak Park, IL - Passport to Chile Tickets, Sunday, Mar 15 from 5 pm to 8 pm",,,,,,"['Arts & Entertainment', 'Music Venues', 'Performing Arts']","[0.621, 0.421, 0.396]","Categories: Arts & Entertainment, Music Venues, Performing Arts"
https://www.eventbrite.com/e/guest-artist-recital-eric-rieger-tenor-natalie-sherer-piano-tickets-1982741962584,"Guest Artist Recital: Eric Rieger, tenor; Natalie Sherer, piano",Franz Schubert,"Guest Artist Recital: Eric Rieger, tenor; Natalie Sherer, piano. Franz Schubert",2026-03-12T19:30:00-05:00,2026-03-12T20:30:00-05:00,"Roosevelt University, Sullivan Room (Auditorium Building 2nd Floor)",Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Music Venues']","[0.995, 0.886, 0.451]","Categories: Performing Arts, Arts & Entertainment, Music Venues"
https://www.eventbrite.com/e/unlock-the-skills-to-manage-emotions-with-our-1-day-workshop-in-chicago-il-tickets-1341632622289,"Unlock the skills to manage emotions with our 1 day workshop in Chicago, IL Tickets, Multiple Dates",,"Unlock the skills to manage emotions with our 1 day workshop in Chicago, IL Tickets, Multiple Dates",,,,,,['Active Life'],[0.452],Categories: Active Life
https://www.eventbrite.com/e/ccpa-contemporary-ensemble-tickets-1977390324691,CCPA Contemporary Ensemble,Featuring works by CCPA student composers & the Chicago Premiere of Rachel J. Peters and Royce Vavrek’s Mermaid in the Jar.,CCPA Contemporary Ensemble. Featuring works by CCPA student composers & the Chicago Premiere of Rachel J. Peters and Royce Vavrek’s Mermaid in the Jar.,2026-03-25T19:30:00-05:00,2026-03-25T21:30:00-05:00,Ganz Hall at Roosevelt University,Chicago,IL,"['Performing Arts', 'Arts & Entertainment']","[0.976, 0.417]","Categories: Performing Arts, Arts & Entertainment"
https://www.eventbrite.com/e/uncorked-chicago-tickets-1975319631191,"Uncorked: Chicago Tickets, Saturday, Mar 14 from 6:30 pm to 11 pm",,"Uncorked: Chicago Tickets, Saturday, Mar 14 from 6:30 pm to 11 pm",,,,,,"['Arts & Entertainment', 'Nightlife', 'Performing Arts']","[0.964, 0.914, 0.912]","Categories: Arts & Entertainment, Nightlife, Performing Arts"
https://www.eventbrite.com/e/st-patricks-day-chicago-at-fatpour-tap-works-tickets-1980105873972,"St. Patrick's Day Chicago at Fatpour Tap Works Tickets, Saturday, Mar 14",,"St. Patrick's Day Chicago at Fatpour Tap Works Tickets, Saturday, Mar 14",,,,,,"['Arts & Entertainment', 'Breweries', 'Nightlife']","[0.743, 0.716, 0.669]","Categories: Arts & Entertainment, Breweries, Nightlife"
https://www.eventbrite.com/e/heated-trivia-a-fundraiser-tickets-1983905450608,"Heated Trivia - A Fundraiser Tickets, Monday, Mar 23 from 6 pm to 9 pm",,"Heated Trivia - A Fundraiser Tickets, Monday, Mar 23 from 6 pm to 9 pm",,,,,,['Active Life'],[0.317],Categories: Active Life
https://www.eventbrite.com/e/ccpa-vocal-ensemble-tickets-1977389354790,CCPA Vocal Ensemble,"Charles Taylor, director","CCPA Vocal Ensemble. Charles Taylor, director",2026-03-19T19:30:00-05:00,2026-03-19T21:00:00-05:00,Ganz Hall at Roosevelt University,Chicago,IL,['Performing Arts'],[0.987],Categories: Performing Arts
https://www.eventbrite.com/e/sensing-the-soul-nerve-pt-2-tickets-1984160665964,"Sensing the Soul Nerve Pt. 2 Tickets, Friday, Mar 13 from 6:30 pm to 8:30 pm",,"Sensing the Soul Nerve Pt. 2 Tickets, Friday, Mar 13 from 6:30 pm to 8:30 pm",,,,,,"['Performing Arts', 'Theaters', 'Arts & Entertainment']","[0.62, 0.534, 0.51]","Categories: Performing Arts, Theaters, Arts & Entertainment"
https://www.eventbrite.com/e/little-miss-drama-the-cardi-b-pregame-tickets-1981008815695,"LITTLE MISS DRAMA | The Cardi B Pregame Tickets, Friday, Mar 20 at 10 pm to Saturday, Mar 21 at 2 am",,"LITTLE MISS DRAMA | The Cardi B Pregame Tickets, Friday, Mar 20 at 10 pm to Saturday, Mar 21 at 2 am",,,,,,"['Arts & Entertainment', 'Performing Arts', 'Nightlife']","[0.948, 0.914, 0.842]","Categories: Arts & Entertainment, Performing Arts, Nightlife"
https://www.eventbrite.com/e/the-girl-experience-tickets-1982944262669,"The Girl Experience Tickets, Saturday, Mar 21 from 10 am to 1 pm",,"The Girl Experience Tickets, Saturday, Mar 21 from 10 am to 1 pm",,,,,,"['Arts & Entertainment', 'Performing Arts']","[0.961, 0.553]","Categories: Arts & Entertainment, Performing Arts"
https://www.eventbrite.com/e/wrestle-league-presents-anniversary-14-tickets-1982593877658,"WRESTLE LEAGUE PRESENTS: ANNIVERSARY 14 Tickets, Saturday, Mar 14 from 6 pm to 9 pm",,"WRESTLE LEAGUE PRESENTS: ANNIVERSARY 14 Tickets, Saturday, Mar 14 from 6 pm to 9 pm",,,,,,['Arts & Entertainment'],[0.86],Categories: Arts & Entertainment
https://www.eventbrite.com/e/fulcrum-point-new-music-project-presents-encuentros-live-at-fsc-tickets-1982624288618,"Fulcrum Point New Music Project Presents  ""ENCUENTROS"" Live at FSC",Fulton Street Collective in collaboration with Fulcrum Point New Music Project presents ENCUENTROS on Saturday March 14th at 7:30pm,"Fulcrum Point New Music Project Presents  ""ENCUENTROS"" Live at FSC. Fulton Street Collective in collaboration with Fulcrum Point New Music Project presents ENCUENTROS on Saturday March 14th at 7:30pm",2026-03-14T19:30:00-05:00,2026-03-14T21:30:00-05:00,Fulton Street Collective,Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Music Venues']","[0.994, 0.977, 0.949]","Categories: Performing Arts, Arts & Entertainment, Music Venues"
https://www.eventbrite.com/e/st-patricks-day-chicago-at-rino-bar-tickets-1982040942815,"St. Patrick's Day Chicago at RiNo Bar Tickets, Saturday, Mar 14 from 9 am to 12 pm",,"St. Patrick's Day Chicago at RiNo Bar Tickets, Saturday, Mar 14 from 9 am to 12 pm",,,,,,['Bars'],[0.883],Categories: Bars
https://www.eventbrite.com/e/insect-pinning-discount-day-cicada-edition-tickets-1647276601659,Insect Pinning Discount Day: Cicada Edition,"Insect Pinning DIscount Day: Learn cicada pinning at community discount rates. All materials included, take home your specimen!","Insect Pinning Discount Day: Cicada Edition. Insect Pinning DIscount Day: Learn cicada pinning at community discount rates. All materials included, take home your specimen!",2025-09-24T15:30:00-05:00,2026-12-16T16:30:00-06:00,The Insect Asylum,chicago,IL,"['Education', 'Active Life']","[0.861, 0.319]","Categories: Education, Active Life"
https://www.eventbrite.com/e/hands-on-ravioli-from-the-alps-tickets-1983035191640,Hands-On: Ravioli from the Alps,"It’s time to get your hands messy! In our hands-on format, our Scuola Chef will guide you through how to prepare Casunziei All'Ampezzana.","Hands-On: Ravioli from the Alps. It’s time to get your hands messy! In our hands-on format, our Scuola Chef will guide you through how to prepare Casunziei All'Ampezzana.",2026-03-12T18:00:00-05:00,2026-03-12T19:30:00-05:00,Eataly Chicago,Chicago,IL,['Specialty Food'],[0.913],Categories: Specialty Food
https://www.eventbrite.com/e/st-patricks-day-chicago-at-roof-on-thewit-tickets-1981387980788,"St. Patrick's Day Chicago at ROOF on theWit Tickets, Saturday, Mar 14",,"St. Patrick's Day Chicago at ROOF on theWit Tickets, Saturday, Mar 14",,,,,,"['Venues & Event Spaces', 'Arts & Entertainment', 'Music Venues']","[0.716, 0.585, 0.579]","Categories: Venues & Event Spaces, Arts & Entertainment, Music Venues"
https://www.eventbrite.com/e/st-patricks-day-chicago-at-happy-camper-wrigleyville-tickets-1980124891855,"St. Patrick's Day Chicago at Happy Camper (Wrigleyville) Tickets, Saturday, Mar 14",,"St. Patrick's Day Chicago at Happy Camper (Wrigleyville) Tickets, Saturday, Mar 14",,,,,,"['Arts & Entertainment', 'Music Venues', 'Venues & Event Spaces']","[0.665, 0.604, 0.431]","Categories: Arts & Entertainment, Music Venues, Venues & Event Spaces"
https://www.eventbrite.com/e/wicked-ly-fun-paint-party-tickets-1983621203417,"Wicked-ly Fun Paint Party Tickets, Saturday, Mar 21 from 11 am to 1 pm",,"Wicked-ly Fun Paint Party Tickets, Saturday, Mar 21 from 11 am to 1 pm",,,,,,"['Arts & Entertainment', 'Kids Activities']","[0.903, 0.688]","Categories: Arts & Entertainment, Kids Activities"
